;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry;dst_center;vist_dist;trams_dist
1780;Dobrego Pasterza, 59m2 Mieszkanie na Sprzedaż/3pok;Kraków , Prądnik Czerwony;3 pokoje;799000.0;59.0;13542.0;https://www.otodom.pl/oferta/dobrego-pasterza-59m2-mieszkanie-na-sprzedaz-3pok-ID44s9V.html#89c61b7968;2020-02-05 18:36:48.372373;Pasterza;Kraków, Kraków , Prądnik Czerwony, Pasterza;Kościół pw. Pana Jezusa Dobrego Pasterza, 4, Dobrego Pasterza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska;(50.08851445, 19.95839608107648, 0.0);50.08851445;19.95839608107648;0.0;POINT (568538.1184385554 247246.7144761141);3388;3697.538820730373;1588.1400480350478
1781;Dobrego Pasterza, 59m2 Mieszkanie na sprzedaż/3pok;Kraków , Prądnik Czerwony;3 pokoje;799000.0;59.0;13542.0;https://www.otodom.pl/oferta/dobrego-pasterza-59m2-mieszkanie-na-sprzedaz-3pok-ID44s9T.html#89c61b7968;2020-02-05 18:36:48.372373;Pasterza;Kraków, Kraków , Prądnik Czerwony, Pasterza;Kościół pw. Pana Jezusa Dobrego Pasterza, 4, Dobrego Pasterza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska;(50.08851445, 19.95839608107648, 0.0);50.08851445;19.95839608107648;0.0;POINT (568538.1184385554 247246.7144761141);3388;3697.538820730373;1588.1400480350478
1782;Osiedle Bohaterów Września! Do remontu! Koło plant;Kraków , Mistrzejowice;3 pokoje;365000.0;48.5;7526.0;https://www.otodom.pl/oferta/osiedle-bohaterow-wrzesnia-do-remontu-kolo-plant-ID44s9q.html#89c61b7968;2020-02-05 18:36:48.372373;Osiedle;Kraków, Kraków , Mistrzejowice, Osiedle;Mistrzejowice, Kraków, województwo małopolskie, 31-623, Polska;(50.0966423, 20.0137673, 0.0);50.0966423;20.0137673;0.0;POINT (572485.5666856373 248202.4016843969);6704;4246.301894295686;124.3146933726181
1784;Prądnik Czerwony super standard, 2 pok.;Kraków , Prądnik Czerwony;2 pokoje;439000.0;46.0;9543.0;https://www.otodom.pl/oferta/pradnik-czerwony-super-standard-2-pok-ID44s8I.html#89c61b7968;2020-02-05 18:36:48.372373;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188);5006;3677.959506270913;707.4642569888396
1787;0% Prowizji - świetna lokalizacja - Komunikacja;Kraków , Krowodrza;2 pokoje;439000.0;52.92;8296.0;https://www.otodom.pl/oferta/0-prowizji-swietna-lokalizacja-komunikacja-ID44s6z.html#89c61b7968;2020-02-05 18:36:48.372373;Kwietna;Kraków, Kraków , Krowodrza, Kwietna;Łąka kwietna, Krowodrza, Kraków, województwo małopolskie, Polska;(50.06248995, 19.914432629648353, 0.0);50.06248995;19.914432629648353;0.0;POINT (565429.5998229246 244314.6706695687);1690;1200.084912713007;263.8930894703138
1798;Ok. Mały Rynek, 2 pok, balkon, I piętro,;Kraków , Stare Miasto;2 pokoje;1050000.0;64.41;16302.0;https://www.otodom.pl/oferta/ok-maly-rynek-2-pok-balkon-i-pietro-ID3NDnu.html#3c17233b00;2020-02-05 18:36:49.139665;Rynek;Kraków, Kraków , Stare Miasto, Rynek;Rynek Główny, Stare Miasto, Kraków, województwo małopolskie, Polska;(50.061516499999996, 19.935947926355013, 0.0);50.061516499999996;19.935947926355013;0.0;POINT (566970.3967255686 244225.533540966);157;801.8560217506457;292.8075478380549
1802;Mieszkanie, 57 m², Kraków;Kraków , Łagiewniki-Borek Fałęcki, Łagiewniki;3 pokoje;449000.0;57.0;7877.0;https://www.otodom.pl/oferta/mieszkanie-57-m-krakow-ID44rY1.html#3c17233b00;2020-02-05 18:36:49.139665;"""Kraków""";"Kraków, Kraków , Łagiewniki-Borek Fałęcki, Łagiewniki, ""Kraków""";Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska;(50.0293189, 19.9462275, 0.0);50.0293189;19.9462275;0.0;POINT (567751.2342442736 240656.0522081703);3571;1693.0379935073563;671.4454283868005
1805;Nowy Prokocim 2 pokoje;Kraków , Bieżanów-Prokocim;2 pokoje;325000.0;39.0;8333.0;https://www.otodom.pl/oferta/nowy-prokocim-2-pokoje-ID44rWI.html#3c17233b00;2020-02-05 18:36:49.139665;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783);5756;2781.79056032387;466.97444223519176
1809;Piękna kamienica z windą- mieszkanie z tarasem;Kraków , Stare Miasto;4 pokoje;1490000.0;132.0;11288.0;https://www.otodom.pl/oferta/piekna-kamienica-z-winda-mieszkanie-z-tarasem-ID438u4.html#3c17233b00;2020-02-05 18:36:49.139665;Piękna;Kraków, Kraków , Stare Miasto, Piękna;Piękna, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-477, Polska;(50.0794551, 19.9676875, 0.0);50.0794551;19.9676875;0.0;POINT (569215.6130434709 246248.3346224139);2950;2492.57845582368;932.2912409198092
1811;Mieszkanie cały segment Kraków Zielonki z ogrodem;Kraków , małopolskie;5 pokoi;520000.0;92.0;5652.0;https://www.otodom.pl/oferta/mieszkanie-caly-segment-krakow-zielonki-z-ogrodem-ID3UosE.html#3c17233b00;2020-02-05 18:36:49.139665;"""Kraków""";"Kraków, Kraków , małopolskie, ""Kraków""";Kraków, województwo małopolskie, Polska;(50.0619474, 19.9368564, 0.0);50.0619474;19.9368564;0.0;POINT (567034.7997178583 244274.2426178176);133;872.2474472817381;319.62554019029886
1821;Nowe widokowe mieszkanie 113 m2, Opolska, Banacha;Kraków , Prądnik Biały;6 pokoi;710000.0;113.0;6283.0;https://www.otodom.pl/oferta/nowe-widokowe-mieszkanie-113-m2-opolska-banacha-ID44rKP.html#3c17233b00;2020-02-05 18:36:49.143666;Opolska;Kraków, Kraków , Prądnik Biały, Opolska;Opolska, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-324, Polska;(50.0894151, 19.9096147, 0.0);50.0894151;19.9096147;0.0;POINT (565048.4319579973 247303.1990778716);3753;4079.504548201501;1440.6886247417908
